game,split,layer,prompt_echo_rate,unique_tokens
cheap_talk,discovery,38,0.015,56
cheap_talk,discovery,39,0.013333333333333334,61
cheap_talk,discovery,40,0.11666666666666667,61
cheap_talk,discovery,41,0.051666666666666666,65
cheap_talk,discovery,42,0.065,70
cheap_talk,discovery,43,0.075,92
cheap_talk,discovery,44,0.011666666666666667,107
cheap_talk,discovery,45,0.021666666666666667,108
cheap_talk,discovery,46,0.021666666666666667,95
cheap_talk,discovery,47,0.0,89
cheap_talk,discovery,48,0.0,73
cheap_talk,discovery,49,0.0016666666666666668,79
cheap_talk,discovery,50,0.0,74
cheap_talk,discovery,51,0.05,76
cheap_talk,discovery,52,0.04833333333333333,78
cheap_talk,discovery,53,0.06,83
cheap_talk,discovery,54,0.01,87
cheap_talk,discovery,55,0.09166666666666666,123
cheap_talk,discovery,56,0.09666666666666666,125
cheap_talk,discovery,57,0.10666666666666667,133
cheap_talk,discovery,58,0.14166666666666666,132
cheap_talk,discovery,59,0.17333333333333334,118
cheap_talk,discovery,60,0.18333333333333332,113
cheap_talk,discovery,61,0.22666666666666666,112
cheap_talk,discovery,62,0.44166666666666665,114
cheap_talk,validation,0,0.08,51
cheap_talk,validation,1,0.0,53
cheap_talk,validation,2,0.0,51
cheap_talk,validation,3,0.0,51
cheap_talk,validation,4,0.0,50
cheap_talk,validation,5,0.0,55
cheap_talk,validation,6,0.0,51
cheap_talk,validation,7,0.0,50
cheap_talk,validation,8,0.0,50
cheap_talk,validation,9,0.0,52
cheap_talk,validation,10,0.0,54
cheap_talk,validation,11,0.0,50
cheap_talk,validation,12,0.0,51
cheap_talk,validation,13,0.0,52
cheap_talk,validation,14,0.02,54
cheap_talk,validation,15,0.06,58
cheap_talk,validation,16,0.04,56
cheap_talk,validation,17,0.0,54
cheap_talk,validation,18,0.0,53
cheap_talk,validation,19,0.0,55
cheap_talk,validation,20,0.021666666666666667,52
cheap_talk,validation,21,0.005,54
cheap_talk,validation,22,0.0,52
cheap_talk,validation,23,0.0,53
cheap_talk,validation,24,0.0,52
cheap_talk,validation,25,0.0,52
cheap_talk,validation,26,0.0,52
cheap_talk,validation,27,0.0,52
cheap_talk,validation,28,0.0,53
cheap_talk,validation,29,0.0,54
cheap_talk,validation,30,0.0,54
cheap_talk,validation,31,0.0,52
cheap_talk,validation,32,0.0,55
cheap_talk,validation,33,0.0,54
cheap_talk,validation,34,0.0,54
cheap_talk,validation,35,0.0,56
cheap_talk,validation,36,0.0,56
cheap_talk,validation,37,0.0,53
cheap_talk,validation,38,0.0,55
cheap_talk,validation,39,0.0,57
cheap_talk,validation,40,0.115,62
cheap_talk,validation,41,0.02666666666666667,65
cheap_talk,validation,42,0.03,74
cheap_talk,validation,43,0.045,85
cheap_talk,validation,44,0.0016666666666666668,95
cheap_talk,validation,45,0.035,87
cheap_talk,validation,46,0.01,79
cheap_talk,validation,47,0.0,83
cheap_talk,validation,48,0.0,69
cheap_talk,validation,49,0.005,81
cheap_talk,validation,50,0.006666666666666667,74
cheap_talk,validation,51,0.04666666666666667,74
cheap_talk,validation,52,0.051666666666666666,73
cheap_talk,validation,53,0.058333333333333334,83
cheap_talk,validation,54,0.03666666666666667,86
cheap_talk,validation,55,0.08333333333333333,82
cheap_talk,validation,56,0.115,82
cheap_talk,validation,57,0.13333333333333333,85
cheap_talk,validation,58,0.145,83
cheap_talk,validation,59,0.16,74
cheap_talk,validation,60,0.16166666666666665,76
cheap_talk,validation,61,0.175,75
cheap_talk,validation,62,0.39166666666666666,81
disclosure,discovery,0,0.06,51
disclosure,discovery,1,0.0,50
disclosure,discovery,2,0.0,52
disclosure,discovery,3,0.0,50
disclosure,discovery,4,0.0,51
disclosure,discovery,5,0.0,50
disclosure,discovery,6,0.0,51
disclosure,discovery,7,0.0,53
disclosure,discovery,8,0.0,50
disclosure,discovery,9,0.0,52
disclosure,discovery,10,0.0,51
disclosure,discovery,11,0.0,52
disclosure,discovery,12,0.0,51
disclosure,discovery,13,0.0,52
disclosure,discovery,14,0.0,53
disclosure,discovery,15,0.04,55
disclosure,discovery,16,0.016666666666666666,51
disclosure,discovery,17,0.0,54
disclosure,discovery,18,0.0,51
disclosure,discovery,19,0.0,52
disclosure,discovery,20,0.015,52
disclosure,discovery,21,0.0,52
disclosure,discovery,22,0.0,51
disclosure,discovery,23,0.0,52
disclosure,discovery,24,0.0,52
disclosure,discovery,25,0.0,52
disclosure,discovery,26,0.0,53
disclosure,discovery,27,0.0,52
disclosure,discovery,28,0.0,52
disclosure,discovery,29,0.0,54
disclosure,discovery,30,0.0,52
disclosure,discovery,31,0.0,53
disclosure,discovery,32,0.0,55
disclosure,discovery,33,0.0,53
disclosure,discovery,34,0.0,52
disclosure,discovery,35,0.0,53
disclosure,discovery,36,0.0,51
disclosure,discovery,37,0.0033333333333333335,55
disclosure,discovery,38,0.005,55
disclosure,discovery,39,0.0,52
disclosure,discovery,40,0.06,53
disclosure,discovery,41,0.005,61
disclosure,discovery,42,0.043333333333333335,60
disclosure,discovery,43,0.07833333333333334,71
disclosure,discovery,44,0.03333333333333333,75
disclosure,discovery,45,0.045,80
disclosure,discovery,46,0.016666666666666666,74
disclosure,discovery,47,0.0,78
disclosure,discovery,48,0.0,70
disclosure,discovery,49,0.0016666666666666668,67
disclosure,discovery,50,0.0,75
disclosure,discovery,51,0.075,78
disclosure,discovery,52,0.06833333333333333,84
disclosure,discovery,53,0.07666666666666666,93
disclosure,discovery,54,0.016666666666666666,103
disclosure,discovery,55,0.135,127
disclosure,discovery,56,0.13333333333333333,129
disclosure,discovery,57,0.15166666666666667,141
disclosure,discovery,58,0.15333333333333332,142
disclosure,discovery,59,0.18666666666666668,114
disclosure,discovery,60,0.21166666666666667,109
disclosure,discovery,61,0.23,119
disclosure,discovery,62,0.495,113
disclosure,validation,0,0.08,51
disclosure,validation,1,0.0,54
disclosure,validation,2,0.0,52
disclosure,validation,3,0.0,52
disclosure,validation,4,0.0,51
disclosure,validation,5,0.0,52
disclosure,validation,6,0.0,50
disclosure,validation,7,0.0,51
disclosure,validation,8,0.0,50
disclosure,validation,9,0.0,51
disclosure,validation,10,0.0,51
disclosure,validation,11,0.0,52
disclosure,validation,12,0.0,51
disclosure,validation,13,0.0,52
disclosure,validation,14,0.0,50
disclosure,validation,15,0.04,56
disclosure,validation,16,0.02,51
disclosure,validation,17,0.0,53
disclosure,validation,18,0.0,50
disclosure,validation,19,0.0,50
disclosure,validation,20,0.02,51
disclosure,validation,21,0.0,51
disclosure,validation,22,0.0,52
disclosure,validation,23,0.0,51
disclosure,validation,24,0.0,51
disclosure,validation,25,0.0,52
disclosure,validation,26,0.0,52
disclosure,validation,27,0.0,53
disclosure,validation,28,0.0,55
disclosure,validation,29,0.0016666666666666668,54
disclosure,validation,30,0.0,53
disclosure,validation,31,0.0,52
disclosure,validation,32,0.0,55
disclosure,validation,33,0.0,52
disclosure,validation,34,0.0,53
disclosure,validation,35,0.0,53
disclosure,validation,36,0.0,54
disclosure,validation,37,0.008333333333333333,56
disclosure,validation,38,0.0,58
disclosure,validation,39,0.0016666666666666668,58
disclosure,validation,40,0.085,55
disclosure,validation,41,0.05,58
disclosure,validation,42,0.07666666666666666,67
disclosure,validation,43,0.1,78
disclosure,validation,44,0.04833333333333333,77
disclosure,validation,45,0.056666666666666664,84
disclosure,validation,46,0.045,68
disclosure,validation,47,0.021666666666666667,89
disclosure,validation,48,0.005,71
disclosure,validation,49,0.0016666666666666668,86
disclosure,validation,50,0.0016666666666666668,80
disclosure,validation,51,0.043333333333333335,89
disclosure,validation,52,0.03666666666666667,95
disclosure,validation,53,0.016666666666666666,109
disclosure,validation,54,0.013333333333333334,127
disclosure,validation,55,0.10166666666666667,126
disclosure,validation,56,0.09333333333333334,131
disclosure,validation,57,0.12,128
disclosure,validation,58,0.14833333333333334,122
disclosure,validation,59,0.18,112
disclosure,validation,60,0.2,106
disclosure,validation,61,0.22666666666666666,94
disclosure,validation,62,0.435,96
inspection,discovery,0,0.06,50
inspection,discovery,1,0.0,51
inspection,discovery,2,0.0,52
inspection,discovery,3,0.0,51
inspection,discovery,4,0.0,51
inspection,discovery,5,0.0,53
inspection,discovery,6,0.0,51
inspection,discovery,7,0.0,51
inspection,discovery,8,0.0,50
inspection,discovery,9,0.0,50
inspection,discovery,10,0.0,52
inspection,discovery,11,0.0,53
inspection,discovery,12,0.0,51
inspection,discovery,13,0.0,52
inspection,discovery,14,0.0,52
inspection,discovery,15,0.04,53
inspection,discovery,16,0.011666666666666667,52
inspection,discovery,17,0.0,54
inspection,discovery,18,0.0,53
inspection,discovery,19,0.0,51
inspection,discovery,20,0.03166666666666667,52
inspection,discovery,21,0.0,51
inspection,discovery,22,0.0,51
inspection,discovery,23,0.0,52
inspection,discovery,24,0.0,51
inspection,discovery,25,0.0,51
inspection,discovery,26,0.0,53
inspection,discovery,27,0.0,51
inspection,discovery,28,0.0,53
inspection,discovery,29,0.0,51
inspection,discovery,30,0.0,50
inspection,discovery,31,0.0,53
inspection,discovery,32,0.005,53
inspection,discovery,33,0.008333333333333333,51
inspection,discovery,34,0.0,53
inspection,discovery,35,0.0,53
inspection,discovery,36,0.0033333333333333335,53
inspection,discovery,37,0.0033333333333333335,53
inspection,discovery,38,0.0016666666666666668,55
inspection,discovery,39,0.005,55
inspection,discovery,40,0.04833333333333333,54
inspection,discovery,41,0.06,53
inspection,discovery,42,0.10333333333333333,58
inspection,discovery,43,0.10666666666666667,61
inspection,discovery,44,0.06333333333333334,61
inspection,discovery,45,0.04666666666666667,63
inspection,discovery,46,0.028333333333333332,62
inspection,discovery,47,0.03,64
inspection,discovery,48,0.02,55
inspection,discovery,49,0.02,55
inspection,discovery,50,0.005,63
inspection,discovery,51,0.08833333333333333,65
inspection,discovery,52,0.08,62
inspection,discovery,53,0.08,66
inspection,discovery,54,0.006666666666666667,78
inspection,discovery,55,0.13,87
inspection,discovery,56,0.155,82
inspection,discovery,57,0.15333333333333332,84
inspection,discovery,58,0.165,90
inspection,discovery,59,0.15166666666666667,71
inspection,discovery,60,0.205,75
inspection,discovery,61,0.20333333333333334,82
inspection,discovery,62,0.55,78
inspection,validation,0,0.08,50
inspection,validation,1,0.0,53
inspection,validation,2,0.0,50
inspection,validation,3,0.0,51
inspection,validation,4,0.0,50
inspection,validation,5,0.0,51
inspection,validation,6,0.0,51
inspection,validation,7,0.0,51
inspection,validation,8,0.0,52
inspection,validation,9,0.0,51
inspection,validation,10,0.0,52
inspection,validation,11,0.0,51
inspection,validation,12,0.0,54
inspection,validation,13,0.0,50
inspection,validation,14,0.0,52
inspection,validation,15,0.04,53
inspection,validation,16,0.016666666666666666,51
inspection,validation,17,0.0,52
inspection,validation,18,0.0,50
inspection,validation,19,0.0,52
inspection,validation,20,0.02,50
inspection,validation,21,0.0,53
inspection,validation,22,0.0,51
inspection,validation,23,0.0,52
inspection,validation,24,0.0,50
inspection,validation,25,0.0,51
inspection,validation,26,0.0,54
inspection,validation,27,0.0,52
inspection,validation,28,0.0,52
inspection,validation,29,0.02,54
inspection,validation,30,0.0,51
inspection,validation,31,0.0,52
inspection,validation,32,0.025,54
inspection,validation,33,0.02,52
inspection,validation,34,0.0,52
inspection,validation,35,0.02,50
inspection,validation,36,0.018333333333333333,53
inspection,validation,37,0.02,52
inspection,validation,38,0.016666666666666666,54
inspection,validation,39,0.018333333333333333,51
inspection,validation,40,0.10666666666666667,54
inspection,validation,41,0.056666666666666664,55
inspection,validation,42,0.075,58
inspection,validation,43,0.14,65
inspection,validation,44,0.008333333333333333,65
inspection,validation,45,0.03833333333333333,67
inspection,validation,46,0.018333333333333333,63
inspection,validation,47,0.006666666666666667,65
inspection,validation,48,0.0,55
inspection,validation,49,0.0,59
inspection,validation,50,0.0,66
inspection,validation,51,0.045,66
inspection,validation,52,0.023333333333333334,73
inspection,validation,53,0.02,73
inspection,validation,54,0.008333333333333333,83
inspection,validation,55,0.06333333333333334,70
inspection,validation,56,0.09666666666666666,76
inspection,validation,57,0.11,79
inspection,validation,58,0.14833333333333334,70
inspection,validation,59,0.20333333333333334,74
inspection,validation,60,0.22833333333333333,66
inspection,validation,61,0.23666666666666666,59
inspection,validation,62,0.38666666666666666,64
kuhn,discovery,0,0.08,50
kuhn,discovery,1,0.0,50
kuhn,discovery,2,0.0,51
kuhn,discovery,3,0.0,51
kuhn,discovery,4,0.0,51
kuhn,discovery,5,0.0,50
kuhn,discovery,6,0.0,51
kuhn,discovery,7,0.0,51
kuhn,discovery,8,0.0,50
kuhn,discovery,9,0.0,52
kuhn,discovery,10,0.0,51
kuhn,discovery,11,0.0,51
kuhn,discovery,12,0.0,50
kuhn,discovery,13,0.0,51
kuhn,discovery,14,0.0,51
kuhn,discovery,15,0.06,54
kuhn,discovery,16,0.02,53
kuhn,discovery,17,0.0,51
kuhn,discovery,18,0.0,51
kuhn,discovery,19,0.02,53
kuhn,discovery,20,0.028333333333333332,52
kuhn,discovery,21,0.0,53
kuhn,discovery,22,0.02,50
kuhn,discovery,23,0.04,51
kuhn,discovery,24,0.02,50
kuhn,discovery,25,0.04,51
kuhn,discovery,26,0.04,52
kuhn,discovery,27,0.04,52
kuhn,discovery,28,0.0,51
kuhn,discovery,29,0.0,51
kuhn,discovery,30,0.0,53
kuhn,discovery,31,0.0,51
kuhn,discovery,32,0.0,54
kuhn,discovery,33,0.0,55
kuhn,discovery,34,0.0,51
kuhn,discovery,35,0.0,53
kuhn,discovery,36,0.0,51
kuhn,discovery,37,0.03833333333333333,52
kuhn,discovery,38,0.043333333333333335,52
kuhn,discovery,39,0.013333333333333334,53
kuhn,discovery,40,0.03666666666666667,53
kuhn,discovery,41,0.02,56
kuhn,discovery,42,0.0,58
kuhn,discovery,43,0.025,59
kuhn,discovery,44,0.028333333333333332,58
kuhn,discovery,45,0.06,61
kuhn,discovery,46,0.023333333333333334,59
kuhn,discovery,47,0.025,61
kuhn,discovery,48,0.0,53
kuhn,discovery,49,0.0,62
kuhn,discovery,50,0.0,58
kuhn,discovery,51,0.0033333333333333335,55
kuhn,discovery,52,0.0,56
kuhn,discovery,53,0.0,62
kuhn,discovery,54,0.0,71
kuhn,discovery,55,0.09833333333333333,59
kuhn,discovery,56,0.09166666666666666,60
kuhn,discovery,57,0.15333333333333332,65
kuhn,discovery,58,0.18166666666666667,62
kuhn,discovery,59,0.18,54
kuhn,discovery,60,0.16833333333333333,54
kuhn,discovery,61,0.17333333333333334,57
kuhn,discovery,62,0.42833333333333334,64
kuhn,validation,0,0.08,52
kuhn,validation,1,0.0,53
kuhn,validation,2,0.0,52
kuhn,validation,3,0.0,50
kuhn,validation,4,0.0,51
kuhn,validation,5,0.0,51
kuhn,validation,6,0.0,50
kuhn,validation,7,0.0,53
kuhn,validation,8,0.0,50
kuhn,validation,9,0.0,51
kuhn,validation,10,0.0,50
kuhn,validation,11,0.0,52
kuhn,validation,12,0.0,52
kuhn,validation,13,0.0,50
kuhn,validation,14,0.0,52
kuhn,validation,15,0.06,54
kuhn,validation,16,0.02,53
kuhn,validation,17,0.0,52
kuhn,validation,18,0.0,53
kuhn,validation,19,0.02,50
kuhn,validation,20,0.023333333333333334,52
kuhn,validation,21,0.0,52
kuhn,validation,22,0.04,51
kuhn,validation,23,0.04,51
kuhn,validation,24,0.02,51
kuhn,validation,25,0.04,50
kuhn,validation,26,0.04,52
kuhn,validation,27,0.04,52
kuhn,validation,28,0.0,53
kuhn,validation,29,0.011666666666666667,51
kuhn,validation,30,0.0,51
kuhn,validation,31,0.02,50
kuhn,validation,32,0.0,52
kuhn,validation,33,0.0,54
kuhn,validation,34,0.0,50
kuhn,validation,35,0.0,51
kuhn,validation,36,0.0,52
kuhn,validation,37,0.03166666666666667,56
kuhn,validation,38,0.02,58
kuhn,validation,39,0.013333333333333334,54
kuhn,validation,40,0.05333333333333334,64
kuhn,validation,41,0.041666666666666664,67
kuhn,validation,42,0.03833333333333333,70
kuhn,validation,43,0.03166666666666667,69
kuhn,validation,44,0.02666666666666667,73
kuhn,validation,45,0.035,68
kuhn,validation,46,0.005,62
kuhn,validation,47,0.0,59
kuhn,validation,48,0.0,53
kuhn,validation,49,0.0,61
kuhn,validation,50,0.0,58
kuhn,validation,51,0.011666666666666667,61
kuhn,validation,52,0.0,60
kuhn,validation,53,0.0,59
kuhn,validation,54,0.0,65
kuhn,validation,55,0.06,67
kuhn,validation,56,0.058333333333333334,65
kuhn,validation,57,0.06166666666666667,70
kuhn,validation,58,0.125,64
kuhn,validation,59,0.13666666666666666,63
kuhn,validation,60,0.16,58
kuhn,validation,61,0.16666666666666666,59
kuhn,validation,62,0.4533333333333333,65
signaling,discovery,0,0.08,52
signaling,discovery,1,0.0,52
signaling,discovery,2,0.0,51
signaling,discovery,3,0.0,50
signaling,discovery,4,0.0,51
signaling,discovery,5,0.0,51
signaling,discovery,6,0.0,52
signaling,discovery,7,0.0,51
signaling,discovery,8,0.0,51
signaling,discovery,9,0.0,50
signaling,discovery,10,0.0,51
signaling,discovery,11,0.0,54
signaling,discovery,12,0.0,52
signaling,discovery,13,0.0,52
signaling,discovery,14,0.02,51
signaling,discovery,15,0.04,56
signaling,discovery,16,0.02,56
signaling,discovery,17,0.0,53
signaling,discovery,18,0.0,54
signaling,discovery,19,0.02,51
signaling,discovery,20,0.04,50
signaling,discovery,21,0.02,55
signaling,discovery,22,0.04,52
signaling,discovery,23,0.04,51
signaling,discovery,24,0.02,50
signaling,discovery,25,0.04,52
signaling,discovery,26,0.04,53
signaling,discovery,27,0.04,52
signaling,discovery,28,0.0,52
signaling,discovery,29,0.0,52
signaling,discovery,30,0.0,52
signaling,discovery,31,0.013333333333333334,51
signaling,discovery,32,0.0,55
signaling,discovery,33,0.0,52
signaling,discovery,34,0.0,50
signaling,discovery,35,0.0,53
signaling,discovery,36,0.0,53
signaling,discovery,37,0.008333333333333333,56
signaling,discovery,38,0.0,53
signaling,discovery,39,0.0,53
signaling,discovery,40,0.11166666666666666,57
signaling,discovery,41,0.013333333333333334,60
signaling,discovery,42,0.04,61
signaling,discovery,43,0.08,64
signaling,discovery,44,0.028333333333333332,62
signaling,discovery,45,0.07333333333333333,65
signaling,discovery,46,0.03666666666666667,61
signaling,discovery,47,0.035,63
signaling,discovery,48,0.0,58
signaling,discovery,49,0.0016666666666666668,62
signaling,discovery,50,0.0,72
signaling,discovery,51,0.005,69
signaling,discovery,52,0.006666666666666667,74
signaling,discovery,53,0.008333333333333333,75
signaling,discovery,54,0.006666666666666667,87
signaling,discovery,55,0.10833333333333334,86
signaling,discovery,56,0.11,83
signaling,discovery,57,0.14166666666666666,84
signaling,discovery,58,0.15333333333333332,80
signaling,discovery,59,0.17833333333333334,76
signaling,discovery,60,0.16833333333333333,74
signaling,discovery,61,0.19,70
signaling,discovery,62,0.47,74
signaling,validation,0,0.08,50
signaling,validation,1,0.0,53
signaling,validation,2,0.0,52
signaling,validation,3,0.0,50
signaling,validation,4,0.0,51
signaling,validation,5,0.0,52
signaling,validation,6,0.0,52
signaling,validation,7,0.0,51
signaling,validation,8,0.0,52
signaling,validation,9,0.0,52
signaling,validation,10,0.0,54
signaling,validation,11,0.0,50
signaling,validation,12,0.0,54
signaling,validation,13,0.0,51
signaling,validation,14,0.02,54
signaling,validation,15,0.06,53
signaling,validation,16,0.035,53
signaling,validation,17,0.0,53
signaling,validation,18,0.0,52
signaling,validation,19,0.0,52
signaling,validation,20,0.03833333333333333,51
signaling,validation,21,0.01,52
signaling,validation,22,0.0,52
signaling,validation,23,0.0,52
signaling,validation,24,0.0,51
signaling,validation,25,0.0,50
signaling,validation,26,0.0,53
signaling,validation,27,0.0,52
signaling,validation,28,0.0,51
signaling,validation,29,0.0,54
signaling,validation,30,0.0,54
signaling,validation,31,0.0,53
signaling,validation,32,0.0,55
signaling,validation,33,0.0,52
signaling,validation,34,0.0,52
signaling,validation,35,0.0,52
signaling,validation,36,0.0,52
signaling,validation,37,0.0,58
signaling,validation,38,0.0,52
signaling,validation,39,0.0,53
signaling,validation,40,0.03166666666666667,56
signaling,validation,41,0.0,54
signaling,validation,42,0.008333333333333333,58
signaling,validation,43,0.06166666666666667,59
signaling,validation,44,0.02,57
signaling,validation,45,0.03833333333333333,66
signaling,validation,46,0.02,58
signaling,validation,47,0.01,71
signaling,validation,48,0.0,57
signaling,validation,49,0.008333333333333333,63
signaling,validation,50,0.005,68
signaling,validation,51,0.03666666666666667,60
signaling,validation,52,0.03333333333333333,67
signaling,validation,53,0.011666666666666667,67
signaling,validation,54,0.02,82
signaling,validation,55,0.11166666666666666,75
signaling,validation,56,0.115,76
signaling,validation,57,0.145,73
signaling,validation,58,0.16833333333333333,73
signaling,validation,59,0.18,69
signaling,validation,60,0.19,65
signaling,validation,61,0.22,64
signaling,validation,62,0.42,68
