accuracy,balanced_accuracy,game,kind,layer,n_test,n_train,representation,status,variable,correlation,mae,r2
0.16666666666666666,0.16666666666666666,inspection,categorical,22,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,22,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,23,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,23,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,24,12,12,residual,ok,private_state,,,
0.08333333333333333,0.08333333333333333,inspection,categorical,24,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,25,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,25,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,26,12,12,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,inspection,categorical,26,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,27,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,27,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,28,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,28,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,29,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,29,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,30,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,30,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,31,12,12,residual,ok,private_state,,,
0.25,0.25,inspection,categorical,31,12,12,jspace,ok,private_state,,,
0.25,0.25,inspection,categorical,32,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,32,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,33,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,33,12,12,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,inspection,categorical,34,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,34,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,35,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,35,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,36,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,36,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,37,12,12,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,inspection,categorical,37,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,38,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,38,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,39,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,39,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,40,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,40,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,41,12,12,residual,ok,private_state,,,
0.08333333333333333,0.08333333333333333,inspection,categorical,41,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,42,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,42,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,43,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,43,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,44,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,44,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,45,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,45,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,46,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,46,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,47,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,47,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,48,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,48,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,49,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,49,12,12,jspace,ok,private_state,,,
0.25,0.25,inspection,categorical,50,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,50,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,51,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,51,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,52,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,52,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,53,12,12,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,inspection,categorical,53,12,12,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,inspection,categorical,54,12,12,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,inspection,categorical,54,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,55,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,55,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,56,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,56,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,57,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,57,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,58,12,12,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,inspection,categorical,58,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,59,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,59,12,12,jspace,ok,private_state,,,
0.25,0.25,inspection,categorical,60,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,60,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,61,12,12,residual,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,61,12,12,jspace,ok,private_state,,,
0.16666666666666666,0.16666666666666666,inspection,categorical,62,12,12,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,inspection,categorical,62,12,12,jspace,ok,private_state,,,
0.5833333333333334,0.5,inspection,categorical,-1,12,12,output,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,0,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,0,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,1,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,1,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,2,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,2,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,3,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,3,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,4,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,4,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,5,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,5,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,6,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,6,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,7,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,7,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,8,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,8,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,9,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,9,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,10,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,10,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,11,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,11,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,12,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,12,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,13,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,13,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,14,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,14,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,15,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,15,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,16,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,16,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,17,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,17,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,18,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,18,12,12,jspace,ok,strategy,,,
0.4166666666666667,0.5,inspection,categorical,19,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,19,12,12,jspace,ok,strategy,,,
0.6666666666666666,0.6285714285714286,inspection,categorical,20,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,20,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.6428571428571428,inspection,categorical,21,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,21,12,12,jspace,ok,strategy,,,
0.75,0.7285714285714285,inspection,categorical,22,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,22,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,23,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,23,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,24,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,24,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,25,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,25,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,26,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,26,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,27,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,27,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,28,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,28,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,29,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,29,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,30,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,30,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,31,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,31,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,32,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,32,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,33,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,33,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,34,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,34,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,35,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,35,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,36,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,36,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,37,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,37,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,38,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,38,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,39,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,39,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,40,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,40,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,41,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,41,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,42,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,42,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,43,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,43,12,12,jspace,ok,strategy,,,
0.8333333333333334,0.8,inspection,categorical,44,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,44,12,12,jspace,ok,strategy,,,
0.8333333333333334,0.8,inspection,categorical,45,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,45,12,12,jspace,ok,strategy,,,
0.75,0.7285714285714285,inspection,categorical,46,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,46,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,47,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,47,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,48,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,48,12,12,jspace,ok,strategy,,,
0.6666666666666666,0.6,inspection,categorical,49,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,49,12,12,jspace,ok,strategy,,,
0.6666666666666666,0.6,inspection,categorical,50,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,50,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9285714285714286,inspection,categorical,51,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,51,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9285714285714286,inspection,categorical,52,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,52,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9285714285714286,inspection,categorical,53,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,53,12,12,jspace,ok,strategy,,,
0.8333333333333334,0.8285714285714285,inspection,categorical,54,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,54,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9285714285714286,inspection,categorical,55,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,55,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9285714285714286,inspection,categorical,56,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,56,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9285714285714286,inspection,categorical,57,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,57,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9285714285714286,inspection,categorical,58,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,58,12,12,jspace,ok,strategy,,,
0.8333333333333334,0.8285714285714285,inspection,categorical,59,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,59,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9285714285714286,inspection,categorical,60,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,60,12,12,jspace,ok,strategy,,,
0.8333333333333334,0.8,inspection,categorical,61,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,61,12,12,jspace,ok,strategy,,,
0.9166666666666666,0.9,inspection,categorical,62,12,12,residual,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,62,12,12,jspace,ok,strategy,,,
0.5833333333333334,0.5,inspection,categorical,-1,12,12,output,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,0,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,0,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,1,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,1,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,2,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,2,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,3,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,3,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,4,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,4,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,5,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,5,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,6,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,6,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,7,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,7,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,8,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,8,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,9,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,9,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,10,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,10,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,11,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,11,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,12,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,12,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,13,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,13,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,14,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,14,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,15,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,15,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,16,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,16,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,17,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,17,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,18,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,18,12,12,jspace,ok,action,,,
0.4166666666666667,0.5,inspection,categorical,19,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,19,12,12,jspace,ok,action,,,
0.6666666666666666,0.6285714285714286,inspection,categorical,20,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,20,12,12,jspace,ok,action,,,
0.5833333333333334,0.6428571428571428,inspection,categorical,21,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,21,12,12,jspace,ok,action,,,
0.75,0.7285714285714285,inspection,categorical,22,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,22,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,23,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,23,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,24,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,24,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,25,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,25,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,26,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,26,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,27,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,27,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,28,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,28,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,29,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,29,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,30,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,30,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,31,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,31,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,32,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,32,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,33,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,33,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,34,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,34,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,35,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,35,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,36,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,36,12,12,jspace,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,37,12,12,residual,ok,action,,,
0.5833333333333334,0.5,inspection,categorical,37,12,12,jspace,ok,action,,,
